Linux 4.4.0-111-generic (ath-1) 	02/15/2018 	_x86_64_	(40 CPU)

07:12:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:12:27 AM   39    1.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   96.00

07:12:27 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:12:28 AM  all    2.33    0.00    3.03    0.00    0.00    1.72    0.00    0.00    0.00   92.92
07:12:28 AM    0    2.02    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   93.94
07:12:28 AM    1    2.91    0.00    3.88    0.00    0.00    3.88    0.00    0.00    0.00   89.32
07:12:28 AM    2    3.03    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   92.93
07:12:28 AM    3    2.00    0.00    4.00    0.00    0.00    2.00    0.00    0.00    0.00   92.00
07:12:28 AM    4    3.06    0.00    4.08    0.00    0.00   13.27    0.00    0.00    0.00   79.59
07:12:28 AM    5    0.97    0.00    2.91    0.00    0.00    5.83    0.00    0.00    0.00   90.29
07:12:28 AM    6    3.00    0.00    5.00    0.00    0.00    1.00    0.00    0.00    0.00   91.00
07:12:28 AM    7    2.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   97.00
07:12:28 AM    8    1.02    0.00    2.04    0.00    0.00    1.02    0.00    0.00    0.00   95.92
