Linux 4.4.0-111-generic (ath-1) 	02/15/2018 	_x86_64_	(40 CPU)

12:23:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:24:01 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:24:01 PM   32    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:24:01 PM   33    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:24:01 PM   34    2.97    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00   94.06
12:24:01 PM   35    0.99    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   96.04
12:24:01 PM   36    0.00    0.00    2.06    0.00    0.00    1.03    0.00    0.00    0.00   96.91
12:24:01 PM   37    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
12:24:01 PM   38    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:24:01 PM   39    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00

12:24:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:24:02 PM  all    2.91    0.00    4.38    0.00    0.00    1.32    0.00    0.00    0.00   91.39
12:24:02 PM    0    1.06    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   97.87
12:24:02 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:24:02 PM    2    4.08    0.00    1.02    1.02    0.00    0.00    0.00    0.00    0.00   93.88
12:24:02 PM    3    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
12:24:02 PM    4    3.96    0.00    3.96    0.00    0.00   12.87    0.00    0.00    0.00   79.21
12:24:02 PM    5    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
12:24:02 PM    6    2.02    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   92.93
12:24:02 PM    7    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:24:02 PM    8    3.06    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   91.84
12:24:02 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:24:02 PM   10    3.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   92.00
12:24:02 PM   11    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:24:02 PM   12    2.04    0.00    4.08    0.00    0.00    2.04    0.00    0.00    0.00   91.84
12:24:02 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:24:02 PM   14    3.96    0.00    5.94    0.00    0.00    8.91    0.00    0.00    0.00   81.19
12:24:02 PM   15    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
12:24:02 PM   16    4.04    0.00    2.02    0.00    0.00   11.11    0.00    0.00    0.00   82.83
12:24:02 PM   17    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:24:02 PM   18    3.12    0.00    4.17    0.00    0.00    9.38    0.00    0.00    0.00   83.33
12:24:02 PM   19   27.08    0.00   19.79    0.00    0.00    4.17    0.00    0.00    0.00   48.96
12:24:02 PM   20    2.04    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   94.90
12:24:02 PM   21   45.45    0.00   54.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:24:02 PM   22    1.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00   95.00
12:24:02 PM   23    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:24:02 PM   24    1.02    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   96.94
12:24:02 PM   25    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
